,userID,articleID
1648,USER_0330,ARTICLE_2099
1649,USER_0330,ARTICLE_2178
1650,USER_0331,ARTICLE_0784
1651,USER_0331,ARTICLE_2868
1652,USER_0331,ARTICLE_0220
1653,USER_0331,ARTICLE_0647
1654,USER_0331,ARTICLE_2259
1655,USER_0332,ARTICLE_0693
1656,USER_0332,ARTICLE_2651
1657,USER_0332,ARTICLE_0553
1658,USER_0332,ARTICLE_0784
1659,USER_0332,ARTICLE_0446
1660,USER_0333,ARTICLE_1601
1661,USER_0333,ARTICLE_2782
1662,USER_0333,ARTICLE_2738
1663,USER_0333,ARTICLE_2868
1664,USER_0333,ARTICLE_1397
1665,USER_0334,ARTICLE_0203
1666,USER_0334,ARTICLE_2782
1667,USER_0334,ARTICLE_1965
1668,USER_0334,ARTICLE_1333
1669,USER_0334,ARTICLE_1824
1670,USER_0335,ARTICLE_0446
1671,USER_0335,ARTICLE_2737
1672,USER_0335,ARTICLE_2489
1673,USER_0335,ARTICLE_2911
1674,USER_0335,ARTICLE_0439
1675,USER_0336,ARTICLE_2868
1676,USER_0336,ARTICLE_0220
1677,USER_0336,ARTICLE_2698
1678,USER_0336,ARTICLE_1286
1679,USER_0336,ARTICLE_1577
1680,USER_0337,ARTICLE_2782
1681,USER_0337,ARTICLE_1824
1682,USER_0337,ARTICLE_2045
1683,USER_0337,ARTICLE_1333
1684,USER_0337,ARTICLE_1305
1685,USER_0338,ARTICLE_0446
1686,USER_0338,ARTICLE_0784
1687,USER_0338,ARTICLE_2782
1688,USER_0338,ARTICLE_0220
1689,USER_0338,ARTICLE_2112
1690,USER_0339,ARTICLE_2868
1691,USER_0339,ARTICLE_2045
1692,USER_0339,ARTICLE_2372
1693,USER_0339,ARTICLE_0610
1694,USER_0339,ARTICLE_0436
1695,USER_0340,ARTICLE_1601
1696,USER_0340,ARTICLE_0061
1697,USER_0340,ARTICLE_1884
1698,USER_0340,ARTICLE_2868
1699,USER_0340,ARTICLE_2493
1700,USER_0341,ARTICLE_2782
1701,USER_0341,ARTICLE_0436
1702,USER_0341,ARTICLE_1965
1703,USER_0341,ARTICLE_0693
1704,USER_0341,ARTICLE_1824
1705,USER_0342,ARTICLE_0553
1706,USER_0342,ARTICLE_0220
1707,USER_0342,ARTICLE_2698
1708,USER_0342,ARTICLE_2868
1709,USER_0342,ARTICLE_0060
1710,USER_0343,ARTICLE_2894
1711,USER_0343,ARTICLE_1636
1712,USER_0343,ARTICLE_2045
1713,USER_0343,ARTICLE_1601
1714,USER_0343,ARTICLE_0278
1715,USER_0344,ARTICLE_0561
1716,USER_0344,ARTICLE_0502
1717,USER_0344,ARTICLE_1901
1718,USER_0344,ARTICLE_0597
1719,USER_0344,ARTICLE_0968
1720,USER_0345,ARTICLE_2045
1721,USER_0345,ARTICLE_2868
1722,USER_0345,ARTICLE_1905
1723,USER_0345,ARTICLE_2782
1724,USER_0345,ARTICLE_1672
1725,USER_0346,ARTICLE_2183
1726,USER_0346,ARTICLE_1649
1727,USER_0346,ARTICLE_2423
1728,USER_0346,ARTICLE_0228
1729,USER_0346,ARTICLE_2735
1730,USER_0347,ARTICLE_2782
1731,USER_0347,ARTICLE_2868
1732,USER_0347,ARTICLE_0436
1733,USER_0347,ARTICLE_1601
1734,USER_0347,ARTICLE_2311
1735,USER_0348,ARTICLE_1267
1736,USER_0348,ARTICLE_1257
1737,USER_0348,ARTICLE_0061
1738,USER_0348,ARTICLE_2259
1739,USER_0348,ARTICLE_2112
1740,USER_0349,ARTICLE_2651
1741,USER_0349,ARTICLE_0446
1742,USER_0349,ARTICLE_0220
1743,USER_0349,ARTICLE_0033
1744,USER_0349,ARTICLE_0258
1745,USER_0350,ARTICLE_0553
1746,USER_0350,ARTICLE_0061
1747,USER_0350,ARTICLE_0446
1748,USER_0350,ARTICLE_1624
1749,USER_0350,ARTICLE_2112
1750,USER_0351,ARTICLE_0220
1751,USER_0351,ARTICLE_2259
1752,USER_0351,ARTICLE_1341
1753,USER_0351,ARTICLE_1745
1754,USER_0351,ARTICLE_2406
1755,USER_0352,ARTICLE_1556
1756,USER_0352,ARTICLE_0380
1757,USER_0352,ARTICLE_2285
1758,USER_0352,ARTICLE_2045
1759,USER_0352,ARTICLE_1841
1760,USER_0353,ARTICLE_2026
1761,USER_0353,ARTICLE_2485
1762,USER_0353,ARTICLE_1192
1763,USER_0353,ARTICLE_1470
1764,USER_0353,ARTICLE_0737
1765,USER_0354,ARTICLE_0220
1766,USER_0354,ARTICLE_2045
1767,USER_0354,ARTICLE_0784
1768,USER_0354,ARTICLE_1547
1769,USER_0354,ARTICLE_1257
1770,USER_0355,ARTICLE_0561
1771,USER_0355,ARTICLE_2024
1772,USER_0355,ARTICLE_0597
1773,USER_0355,ARTICLE_0200
1774,USER_0355,ARTICLE_0446
1775,USER_0356,ARTICLE_2259
1776,USER_0356,ARTICLE_2112
1777,USER_0356,ARTICLE_2936
1778,USER_0356,ARTICLE_1257
1779,USER_0356,ARTICLE_1171
1780,USER_0357,ARTICLE_2045
1781,USER_0357,ARTICLE_2372
1782,USER_0357,ARTICLE_1884
1783,USER_0357,ARTICLE_2738
1784,USER_0357,ARTICLE_2148
1785,USER_0358,ARTICLE_2782
1786,USER_0358,ARTICLE_1333
1787,USER_0358,ARTICLE_0436
1788,USER_0358,ARTICLE_2115
1789,USER_0358,ARTICLE_0975
1790,USER_0359,ARTICLE_0968
1791,USER_0359,ARTICLE_2045
1792,USER_0359,ARTICLE_2372
1793,USER_0359,ARTICLE_2021
1794,USER_0359,ARTICLE_2782
1795,USER_0360,ARTICLE_0553
1796,USER_0360,ARTICLE_1568
1797,USER_0360,ARTICLE_0784
1798,USER_0360,ARTICLE_0218
1799,USER_0360,ARTICLE_1257
1800,USER_0361,ARTICLE_2782
1801,USER_0361,ARTICLE_2868
1802,USER_0361,ARTICLE_0220
1803,USER_0361,ARTICLE_2651
1804,USER_0361,ARTICLE_0931
1805,USER_0362,ARTICLE_2485
1806,USER_0362,ARTICLE_2337
1807,USER_0362,ARTICLE_0258
1808,USER_0362,ARTICLE_2985
1809,USER_0362,ARTICLE_0446
1810,USER_0363,ARTICLE_2045
1811,USER_0363,ARTICLE_2115
1812,USER_0363,ARTICLE_2868
1813,USER_0363,ARTICLE_1965
1814,USER_0363,ARTICLE_2406
1815,USER_0364,ARTICLE_0436
1816,USER_0364,ARTICLE_2045
1817,USER_0364,ARTICLE_0258
1818,USER_0364,ARTICLE_1568
1819,USER_0364,ARTICLE_1213
1820,USER_0365,ARTICLE_0931
1821,USER_0365,ARTICLE_0248
1822,USER_0365,ARTICLE_2475
1823,USER_0365,ARTICLE_0404
1824,USER_0365,ARTICLE_1777
1825,USER_0366,ARTICLE_1384
1826,USER_0366,ARTICLE_0647
1827,USER_0366,ARTICLE_1673
1828,USER_0366,ARTICLE_1597
1829,USER_0366,ARTICLE_2151
1830,USER_0367,ARTICLE_1824
1831,USER_0367,ARTICLE_2782
1832,USER_0367,ARTICLE_0958
1833,USER_0367,ARTICLE_0181
1834,USER_0367,ARTICLE_2751
1835,USER_0368,ARTICLE_0446
1836,USER_0368,ARTICLE_2782
1837,USER_0368,ARTICLE_2045
1838,USER_0368,ARTICLE_1824
1839,USER_0368,ARTICLE_0958
1840,USER_0369,ARTICLE_0664
1841,USER_0369,ARTICLE_2868
1842,USER_0369,ARTICLE_2368
1843,USER_0369,ARTICLE_2099
1844,USER_0369,ARTICLE_0561
1845,USER_0370,ARTICLE_2126
1846,USER_0370,ARTICLE_1181
1847,USER_0370,ARTICLE_1355
1848,USER_0370,ARTICLE_2079
1849,USER_0370,ARTICLE_2026
1850,USER_0371,ARTICLE_3006
1851,USER_0371,ARTICLE_1945
1852,USER_0371,ARTICLE_0753
1853,USER_0371,ARTICLE_1522
1854,USER_0371,ARTICLE_1882
1855,USER_0372,ARTICLE_0071
1856,USER_0372,ARTICLE_1469
1857,USER_0372,ARTICLE_2614
1858,USER_0372,ARTICLE_1606
1859,USER_0372,ARTICLE_1725
1860,USER_0373,ARTICLE_2782
1861,USER_0373,ARTICLE_2868
1862,USER_0373,ARTICLE_0436
1863,USER_0373,ARTICLE_1601
1864,USER_0373,ARTICLE_2311
1865,USER_0374,ARTICLE_2698
1866,USER_0374,ARTICLE_2406
1867,USER_0374,ARTICLE_1513
1868,USER_0374,ARTICLE_1745
1869,USER_0374,ARTICLE_2467
1870,USER_0375,ARTICLE_2045
1871,USER_0375,ARTICLE_0436
1872,USER_0375,ARTICLE_2127
1873,USER_0375,ARTICLE_2889
1874,USER_0375,ARTICLE_0553
1875,USER_0376,ARTICLE_2656
1876,USER_0376,ARTICLE_1924
1877,USER_0376,ARTICLE_0061
1878,USER_0376,ARTICLE_0618
1879,USER_0376,ARTICLE_2360
1880,USER_0377,ARTICLE_0476
1881,USER_0377,ARTICLE_1384
1882,USER_0377,ARTICLE_1881
1883,USER_0377,ARTICLE_2868
1884,USER_0377,ARTICLE_2825
1885,USER_0378,ARTICLE_1577
1886,USER_0378,ARTICLE_0149
1887,USER_0378,ARTICLE_2364
1888,USER_0378,ARTICLE_2820
1889,USER_0378,ARTICLE_0553
1890,USER_0379,ARTICLE_0108
1891,USER_0379,ARTICLE_1638
1892,USER_0379,ARTICLE_0399
1893,USER_0379,ARTICLE_2151
1894,USER_0379,ARTICLE_2313
1895,USER_0380,ARTICLE_2493
1896,USER_0380,ARTICLE_1601
1897,USER_0380,ARTICLE_2045
1898,USER_0380,ARTICLE_2372
1899,USER_0380,ARTICLE_0968
1900,USER_0381,ARTICLE_0968
1901,USER_0381,ARTICLE_2868
1902,USER_0381,ARTICLE_2259
1903,USER_0381,ARTICLE_2021
1904,USER_0381,ARTICLE_2372
1905,USER_0382,ARTICLE_2782
1906,USER_0382,ARTICLE_0968
1907,USER_0382,ARTICLE_0436
1908,USER_0382,ARTICLE_2045
1909,USER_0382,ARTICLE_2894
1910,USER_0383,ARTICLE_1601
1911,USER_0383,ARTICLE_2868
1912,USER_0383,ARTICLE_2045
1913,USER_0383,ARTICLE_0968
1914,USER_0383,ARTICLE_1744
1915,USER_0384,ARTICLE_2737
1916,USER_0384,ARTICLE_0979
1917,USER_0384,ARTICLE_2323
1918,USER_0384,ARTICLE_2197
1919,USER_0384,ARTICLE_0446
1920,USER_0385,ARTICLE_1601
1921,USER_0385,ARTICLE_2782
1922,USER_0385,ARTICLE_0693
1923,USER_0385,ARTICLE_1624
1924,USER_0385,ARTICLE_1568
1925,USER_0386,ARTICLE_2259
1926,USER_0386,ARTICLE_0220
1927,USER_0386,ARTICLE_1672
1928,USER_0386,ARTICLE_0061
1929,USER_0386,ARTICLE_2197
1930,USER_0387,ARTICLE_1624
1931,USER_0387,ARTICLE_0399
1932,USER_0387,ARTICLE_2259
1933,USER_0387,ARTICLE_0446
1934,USER_0387,ARTICLE_2698
1935,USER_0388,ARTICLE_1568
1936,USER_0388,ARTICLE_0561
1937,USER_0388,ARTICLE_2024
1938,USER_0388,ARTICLE_2099
1939,USER_0388,ARTICLE_2126
1940,USER_0389,ARTICLE_2868
1941,USER_0389,ARTICLE_2127
1942,USER_0389,ARTICLE_1601
1943,USER_0389,ARTICLE_1624
1944,USER_0389,ARTICLE_2865
1945,USER_0390,ARTICLE_0446
1946,USER_0390,ARTICLE_1744
1947,USER_0390,ARTICLE_2552
1948,USER_0390,ARTICLE_1253
1949,USER_0390,ARTICLE_0625
1950,USER_0391,ARTICLE_0553
1951,USER_0391,ARTICLE_2698
1952,USER_0391,ARTICLE_2406
1953,USER_0391,ARTICLE_0061
1954,USER_0391,ARTICLE_2259
1955,USER_0392,ARTICLE_2406
1956,USER_0392,ARTICLE_2259
1957,USER_0392,ARTICLE_1566
1958,USER_0392,ARTICLE_1672
1959,USER_0392,ARTICLE_1652
1960,USER_0393,ARTICLE_0446
1961,USER_0393,ARTICLE_1577
1962,USER_0393,ARTICLE_0784
1963,USER_0393,ARTICLE_1624
1964,USER_0393,ARTICLE_0399
1965,USER_0394,ARTICLE_1777
1966,USER_0394,ARTICLE_1804
1967,USER_0394,ARTICLE_2305
1968,USER_0394,ARTICLE_2529
1969,USER_0394,ARTICLE_0931
1970,USER_0395,ARTICLE_0693
1971,USER_0395,ARTICLE_2698
1972,USER_0395,ARTICLE_2931
1973,USER_0395,ARTICLE_1881
1974,USER_0395,ARTICLE_1513
1975,USER_0396,ARTICLE_1824
1976,USER_0396,ARTICLE_2045
1977,USER_0396,ARTICLE_2889
1978,USER_0396,ARTICLE_1965
1979,USER_0396,ARTICLE_0220
1980,USER_0397,ARTICLE_1672
1981,USER_0397,ARTICLE_0843
1982,USER_0397,ARTICLE_1652
1983,USER_0397,ARTICLE_2251
1984,USER_0397,ARTICLE_0451
1985,USER_0398,ARTICLE_0784
1986,USER_0398,ARTICLE_0931
1987,USER_0398,ARTICLE_2259
1988,USER_0398,ARTICLE_0780
1989,USER_0398,ARTICLE_1652
1990,USER_0399,ARTICLE_0553
1991,USER_0399,ARTICLE_0446
1992,USER_0399,ARTICLE_0399
1993,USER_0399,ARTICLE_2259
1994,USER_0399,ARTICLE_2698
1995,USER_0400,ARTICLE_2642
1996,USER_0400,ARTICLE_0071
1997,USER_0400,ARTICLE_1725
1998,USER_0400,ARTICLE_1232
1999,USER_0400,ARTICLE_2727
2000,USER_0401,ARTICLE_2259
2001,USER_0401,ARTICLE_1881
2002,USER_0401,ARTICLE_1672
2003,USER_0401,ARTICLE_0399
2004,USER_0401,ARTICLE_2112
2005,USER_0402,ARTICLE_2738
2006,USER_0402,ARTICLE_2868
2007,USER_0402,ARTICLE_2045
2008,USER_0402,ARTICLE_1601
2009,USER_0402,ARTICLE_2372
2010,USER_0403,ARTICLE_0682
2011,USER_0403,ARTICLE_1652
2012,USER_0403,ARTICLE_0868
2013,USER_0403,ARTICLE_2958
2014,USER_0403,ARTICLE_1624
2015,USER_0404,ARTICLE_2868
2016,USER_0404,ARTICLE_0061
2017,USER_0404,ARTICLE_1881
2018,USER_0404,ARTICLE_0220
2019,USER_0404,ARTICLE_0523
2020,USER_0405,ARTICLE_2868
2021,USER_0405,ARTICLE_2782
2022,USER_0405,ARTICLE_2372
2023,USER_0405,ARTICLE_0968
2024,USER_0405,ARTICLE_0436
2025,USER_0406,ARTICLE_2782
2026,USER_0406,ARTICLE_0502
2027,USER_0406,ARTICLE_2868
2028,USER_0406,ARTICLE_2045
2029,USER_0406,ARTICLE_1568
2030,USER_0407,ARTICLE_2782
2031,USER_0407,ARTICLE_1601
2032,USER_0407,ARTICLE_1568
2033,USER_0407,ARTICLE_0561
2034,USER_0407,ARTICLE_0436
2035,USER_0408,ARTICLE_1624
2036,USER_0408,ARTICLE_2868
2037,USER_0408,ARTICLE_0553
2038,USER_0408,ARTICLE_0220
2039,USER_0408,ARTICLE_1652
2040,USER_0409,ARTICLE_1624
2041,USER_0409,ARTICLE_0220
2042,USER_0409,ARTICLE_0061
2043,USER_0409,ARTICLE_2259
2044,USER_0409,ARTICLE_0436
2045,USER_0410,ARTICLE_0784
2046,USER_0410,ARTICLE_0446
2047,USER_0410,ARTICLE_2782
2048,USER_0410,ARTICLE_1267
2049,USER_0410,ARTICLE_2364
2050,USER_0411,ARTICLE_0019
2051,USER_0411,ARTICLE_1649
2052,USER_0411,ARTICLE_0426
2053,USER_0411,ARTICLE_0959
2054,USER_0411,ARTICLE_0664
2055,USER_0412,ARTICLE_0061
2056,USER_0412,ARTICLE_2868
2057,USER_0412,ARTICLE_2045
2058,USER_0412,ARTICLE_2259
2059,USER_0412,ARTICLE_1824
2060,USER_0413,ARTICLE_0203
2061,USER_0413,ARTICLE_1824
2062,USER_0413,ARTICLE_2782
2063,USER_0413,ARTICLE_0436
2064,USER_0413,ARTICLE_2894
2065,USER_0414,ARTICLE_1568
2066,USER_0414,ARTICLE_2024
2067,USER_0414,ARTICLE_1901
2068,USER_0414,ARTICLE_0411
2069,USER_0414,ARTICLE_1871
2070,USER_0415,ARTICLE_1601
2071,USER_0415,ARTICLE_2118
2072,USER_0415,ARTICLE_2738
2073,USER_0415,ARTICLE_2868
2074,USER_0415,ARTICLE_0968
2075,USER_0416,ARTICLE_2178
2076,USER_0416,ARTICLE_0200
2077,USER_0416,ARTICLE_2024
2078,USER_0416,ARTICLE_1371
2079,USER_0416,ARTICLE_0411
2080,USER_0417,ARTICLE_0061
2081,USER_0417,ARTICLE_2530
2082,USER_0417,ARTICLE_2353
2083,USER_0417,ARTICLE_1620
2084,USER_0417,ARTICLE_1745
2085,USER_0418,ARTICLE_2024
2086,USER_0418,ARTICLE_1649
2087,USER_0418,ARTICLE_2885
2088,USER_0418,ARTICLE_1568
2089,USER_0418,ARTICLE_1325
2090,USER_0420,ARTICLE_0784
2091,USER_0420,ARTICLE_2651
2092,USER_0420,ARTICLE_0258
2093,USER_0420,ARTICLE_2868
2094,USER_0420,ARTICLE_1213
2095,USER_0421,ARTICLE_0553
2096,USER_0421,ARTICLE_0554
2097,USER_0421,ARTICLE_0993
2098,USER_0421,ARTICLE_0722
2099,USER_0421,ARTICLE_2365
2100,USER_0422,ARTICLE_0670
2101,USER_0422,ARTICLE_2489
2102,USER_0422,ARTICLE_1595
2103,USER_0422,ARTICLE_2529
2104,USER_0422,ARTICLE_0388
2105,USER_0423,ARTICLE_2738
2106,USER_0423,ARTICLE_2868
2107,USER_0423,ARTICLE_0431
2108,USER_0423,ARTICLE_2372
2109,USER_0423,ARTICLE_2045
2110,USER_0424,ARTICLE_0446
2111,USER_0424,ARTICLE_1513
2112,USER_0424,ARTICLE_2323
2113,USER_0424,ARTICLE_0979
2114,USER_0424,ARTICLE_0784
2115,USER_0425,ARTICLE_2782
2116,USER_0425,ARTICLE_2045
2117,USER_0425,ARTICLE_0436
2118,USER_0425,ARTICLE_2868
2119,USER_0425,ARTICLE_1601
2120,USER_0427,ARTICLE_0446
2121,USER_0427,ARTICLE_0258
2122,USER_0427,ARTICLE_2651
2123,USER_0427,ARTICLE_1577
2124,USER_0427,ARTICLE_2364
2125,USER_0428,ARTICLE_0753
2126,USER_0428,ARTICLE_3006
2127,USER_0428,ARTICLE_0399
2128,USER_0428,ARTICLE_0958
2129,USER_0428,ARTICLE_2698
2130,USER_0429,ARTICLE_2868
2131,USER_0429,ARTICLE_1601
2132,USER_0429,ARTICLE_2372
2133,USER_0429,ARTICLE_2782
2134,USER_0429,ARTICLE_0610
2135,USER_0430,ARTICLE_0784
2136,USER_0430,ARTICLE_0258
2137,USER_0430,ARTICLE_1624
2138,USER_0430,ARTICLE_2868
2139,USER_0430,ARTICLE_0553
2140,USER_0431,ARTICLE_1384
2141,USER_0431,ARTICLE_2045
2142,USER_0431,ARTICLE_2870
2143,USER_0431,ARTICLE_0323
2144,USER_0431,ARTICLE_0218
2145,USER_0432,ARTICLE_0693
2146,USER_0432,ARTICLE_2782
2147,USER_0432,ARTICLE_2868
2148,USER_0432,ARTICLE_0753
2149,USER_0432,ARTICLE_0436
2150,USER_0433,ARTICLE_2782
2151,USER_0433,ARTICLE_0399
2152,USER_0433,ARTICLE_0693
2153,USER_0433,ARTICLE_2045
2154,USER_0433,ARTICLE_1824
2155,USER_0434,ARTICLE_1905
2156,USER_0434,ARTICLE_1859
2157,USER_0434,ARTICLE_1513
2158,USER_0434,ARTICLE_2309
2159,USER_0434,ARTICLE_1672
2160,USER_0435,ARTICLE_1568
2161,USER_0435,ARTICLE_2524
2162,USER_0435,ARTICLE_2037
2163,USER_0435,ARTICLE_1884
2164,USER_0435,ARTICLE_1325
2165,USER_0436,ARTICLE_0411
2166,USER_0436,ARTICLE_1414
2167,USER_0436,ARTICLE_1119
2168,USER_0436,ARTICLE_2183
2169,USER_0436,ARTICLE_2326
2170,USER_0437,ARTICLE_0347
2171,USER_0437,ARTICLE_2959
2172,USER_0437,ARTICLE_0553
2173,USER_0437,ARTICLE_0669
2174,USER_0437,ARTICLE_2164
2175,USER_0438,ARTICLE_2782
2176,USER_0438,ARTICLE_0599
2177,USER_0438,ARTICLE_2126
2178,USER_0438,ARTICLE_0968
2179,USER_0438,ARTICLE_0597
2180,USER_0439,ARTICLE_2045
2181,USER_0439,ARTICLE_0436
2182,USER_0439,ARTICLE_1601
2183,USER_0439,ARTICLE_2868
2184,USER_0439,ARTICLE_2894
2185,USER_0440,ARTICLE_2782
2186,USER_0440,ARTICLE_2651
2187,USER_0440,ARTICLE_0436
2188,USER_0440,ARTICLE_0061
2189,USER_0440,ARTICLE_2868
2190,USER_0441,ARTICLE_1333
2191,USER_0441,ARTICLE_2782
2192,USER_0441,ARTICLE_2894
2193,USER_0441,ARTICLE_1029
2194,USER_0441,ARTICLE_0427
2195,USER_0442,ARTICLE_1568
2196,USER_0442,ARTICLE_2045
2197,USER_0442,ARTICLE_1601
2198,USER_0442,ARTICLE_2782
2199,USER_0442,ARTICLE_0968
2200,USER_0443,ARTICLE_0248
2201,USER_0443,ARTICLE_0380
2202,USER_0443,ARTICLE_2279
2203,USER_0443,ARTICLE_2475
2204,USER_0443,ARTICLE_1556
2205,USER_0444,ARTICLE_1601
2206,USER_0444,ARTICLE_0968
2207,USER_0444,ARTICLE_2868
2208,USER_0444,ARTICLE_2782
2209,USER_0444,ARTICLE_0610
2210,USER_0445,ARTICLE_0784
2211,USER_0445,ARTICLE_0446
2212,USER_0445,ARTICLE_2012
2213,USER_0445,ARTICLE_1547
2214,USER_0445,ARTICLE_0135
2215,USER_0446,ARTICLE_0502
2216,USER_0446,ARTICLE_1381
2217,USER_0446,ARTICLE_2868
2218,USER_0446,ARTICLE_2682
2219,USER_0446,ARTICLE_1541
2220,USER_0447,ARTICLE_2587
2221,USER_0447,ARTICLE_0931
2222,USER_0447,ARTICLE_2868
2223,USER_0447,ARTICLE_0033
2224,USER_0447,ARTICLE_2912
2225,USER_0448,ARTICLE_2868
2226,USER_0448,ARTICLE_0968
2227,USER_0448,ARTICLE_2782
2228,USER_0448,ARTICLE_0352
2229,USER_0448,ARTICLE_2021
2230,USER_0449,ARTICLE_0446
2231,USER_0449,ARTICLE_0966
2232,USER_0449,ARTICLE_2259
2233,USER_0449,ARTICLE_0220
2234,USER_0449,ARTICLE_1624
2235,USER_0450,ARTICLE_2259
2236,USER_0450,ARTICLE_2698
2237,USER_0450,ARTICLE_2650
2238,USER_0450,ARTICLE_0931
2239,USER_0450,ARTICLE_0225
2240,USER_0451,ARTICLE_1901
2241,USER_0451,ARTICLE_2099
2242,USER_0451,ARTICLE_1568
2243,USER_0451,ARTICLE_0173
2244,USER_0451,ARTICLE_0446
2245,USER_0452,ARTICLE_2259
2246,USER_0452,ARTICLE_1257
2247,USER_0452,ARTICLE_2112
2248,USER_0452,ARTICLE_0336
2249,USER_0452,ARTICLE_0693
2250,USER_0453,ARTICLE_0561
2251,USER_0453,ARTICLE_0220
2252,USER_0453,ARTICLE_1134
2253,USER_0453,ARTICLE_2868
2254,USER_0453,ARTICLE_2024
2255,USER_0454,ARTICLE_1601
2256,USER_0454,ARTICLE_2868
2257,USER_0454,ARTICLE_1371
2258,USER_0454,ARTICLE_2865
2259,USER_0454,ARTICLE_0610
2260,USER_0455,ARTICLE_1601
2261,USER_0455,ARTICLE_2406
2262,USER_0455,ARTICLE_2045
2263,USER_0455,ARTICLE_0968
2264,USER_0455,ARTICLE_2372
2265,USER_0456,ARTICLE_1624
2266,USER_0456,ARTICLE_2698
2267,USER_0456,ARTICLE_2389
2268,USER_0456,ARTICLE_0699
2269,USER_0456,ARTICLE_2259
2270,USER_0457,ARTICLE_1159
2271,USER_0457,ARTICLE_2337
2272,USER_0457,ARTICLE_0169
2273,USER_0457,ARTICLE_1384
2274,USER_0457,ARTICLE_2482
2275,USER_0458,ARTICLE_0220
2276,USER_0458,ARTICLE_0258
2277,USER_0458,ARTICLE_2698
2278,USER_0458,ARTICLE_1267
2279,USER_0458,ARTICLE_0931
2280,USER_0459,ARTICLE_2026
2281,USER_0459,ARTICLE_2600
2282,USER_0459,ARTICLE_1384
2283,USER_0459,ARTICLE_2782
2284,USER_0459,ARTICLE_1470
2285,USER_0460,ARTICLE_2868
2286,USER_0460,ARTICLE_2782
2287,USER_0460,ARTICLE_0966
2288,USER_0460,ARTICLE_0436
2289,USER_0460,ARTICLE_2738
2290,USER_0461,ARTICLE_2782
2291,USER_0461,ARTICLE_1824
2292,USER_0461,ARTICLE_0203
2293,USER_0461,ARTICLE_0958
2294,USER_0461,ARTICLE_2115
2295,USER_0462,ARTICLE_1397
2296,USER_0462,ARTICLE_0553
2297,USER_0462,ARTICLE_2045
2298,USER_0462,ARTICLE_0226
2299,USER_0462,ARTICLE_1905
2300,USER_0463,ARTICLE_1652
2301,USER_0463,ARTICLE_0682
2302,USER_0463,ARTICLE_2958
2303,USER_0463,ARTICLE_1624
2304,USER_0463,ARTICLE_0060
2305,USER_0464,ARTICLE_2782
2306,USER_0464,ARTICLE_2259
2307,USER_0464,ARTICLE_0411
2308,USER_0464,ARTICLE_2311
2309,USER_0464,ARTICLE_2126
2310,USER_0465,ARTICLE_1568
2311,USER_0465,ARTICLE_1901
2312,USER_0465,ARTICLE_2806
2313,USER_0465,ARTICLE_0162
2314,USER_0465,ARTICLE_0959
2315,USER_0466,ARTICLE_0664
2316,USER_0466,ARTICLE_2147
2317,USER_0466,ARTICLE_0561
2318,USER_0466,ARTICLE_2885
2319,USER_0466,ARTICLE_1230
2320,USER_0467,ARTICLE_0729
2321,USER_0467,ARTICLE_2099
2322,USER_0467,ARTICLE_1569
2323,USER_0467,ARTICLE_0094
2324,USER_0467,ARTICLE_0795
2325,USER_0468,ARTICLE_1257
2326,USER_0468,ARTICLE_0225
2327,USER_0468,ARTICLE_2197
2328,USER_0468,ARTICLE_2112
2329,USER_0468,ARTICLE_2698
2330,USER_0469,ARTICLE_2868
2331,USER_0469,ARTICLE_0647
2332,USER_0469,ARTICLE_2782
2333,USER_0469,ARTICLE_1568
2334,USER_0469,ARTICLE_1624
2335,USER_0470,ARTICLE_2259
2336,USER_0470,ARTICLE_0446
2337,USER_0470,ARTICLE_2782
2338,USER_0470,ARTICLE_2406
2339,USER_0470,ARTICLE_1965
2340,USER_0471,ARTICLE_0446
2341,USER_0471,ARTICLE_1603
2342,USER_0471,ARTICLE_2651
2343,USER_0471,ARTICLE_0784
2344,USER_0471,ARTICLE_2364
2345,USER_0472,ARTICLE_2698
2346,USER_0472,ARTICLE_2782
2347,USER_0472,ARTICLE_2259
2348,USER_0472,ARTICLE_0436
2349,USER_0472,ARTICLE_2868
2350,USER_0473,ARTICLE_1905
2351,USER_0473,ARTICLE_0753
2352,USER_0473,ARTICLE_3006
2353,USER_0473,ARTICLE_1397
2354,USER_0473,ARTICLE_1945
2355,USER_0474,ARTICLE_2026
2356,USER_0474,ARTICLE_1470
2357,USER_0474,ARTICLE_1286
2358,USER_0474,ARTICLE_1714
2359,USER_0474,ARTICLE_2782
2360,USER_0475,ARTICLE_2045
2361,USER_0475,ARTICLE_2698
2362,USER_0475,ARTICLE_2865
2363,USER_0475,ARTICLE_1257
2364,USER_0475,ARTICLE_2406
2365,USER_0476,ARTICLE_0220
2366,USER_0476,ARTICLE_0061
2367,USER_0476,ARTICLE_2045
2368,USER_0476,ARTICLE_0218
2369,USER_0476,ARTICLE_2698
2370,USER_0477,ARTICLE_2868
2371,USER_0477,ARTICLE_2865
2372,USER_0477,ARTICLE_2099
2373,USER_0477,ARTICLE_2045
2374,USER_0477,ARTICLE_1568
2375,USER_0478,ARTICLE_2868
2376,USER_0478,ARTICLE_0968
2377,USER_0478,ARTICLE_2782
2378,USER_0478,ARTICLE_1601
2379,USER_0478,ARTICLE_2738
2380,USER_0479,ARTICLE_0362
2381,USER_0479,ARTICLE_2338
2382,USER_0479,ARTICLE_2405
2383,USER_0479,ARTICLE_2876
